Title,Year,Duration,IMDb Rating,Votes
304. Stupid Games,2024,1h 26m,4.0,282
305. Vina: Before 7 Days,2024,1h 40m,5.3,543
306. Clickbait: Unfollowed,2024,1h 30m,4.9,541
307. Ghost Game,2024,1h 26m,3.4,256
308. Crust,2024,1h 42m,6.1,196
309. The Moogai,2024,1h 26m,5.6,127
310. Territory,2024,1h 33m,5.0,23
311. My Redneck Neighbor: Chapter 2 - Let the Games Begin,2024,55m,N/A,N/A
312. Test Screening,2024,1h 32m,6.8,55
313. Scared to Death,2024,1h 38m,6.0,13
314. Broken Bird,2024,1h 39m,6.2,102
315. Winter Island,2024,1h 42m,4.7,139
316. Family,2024,1h 35m,7.8,27
317. Pater Noster and the Mission of Light,2024,Not Rated,8.4,99
318. Dancing Village: The Curse Begins,2024,2h 2m,5.7,4.1K
319. Else,2024,1h 40m,6.2,205
320. The Family Business,2024,1h 29m,9.6,11
321. Space Sharks,2024,1h 10m,1.5,297
322. Feet of Death,2024,1h 46m,3.9,206
323. Last Night at Terrace Lanes,2024,1h 15m,4.3,583
324. Wake,2024,1h 25m,3.4,254
325. Whisper of the Witch,2024,1h 35m,3.9,307
326. Camp Blood: Clown Shark,2024,1h 10m,3.3,67
327. Grotesque 2,2024,N/A,6.6,349
328. Drained,2024,N/A,N/A,N/A
329. Suckers,2024,1h 7m,3.3,96
330. Spirit Whisker: The Revenant,2024,1h 49m,5.7,29
331. They Turned Us Into Killers,2024,1h 26m,2.9,237
332. Amp House Massacre,2024,1h 20m,3.8,147
333. Bury Your Dead,2024,2h 8m,5.3,72
334. Buzz House: The Movie,2024,1h 33m,3.2,1.1K
335. 200KG Vampire,2024,1h 33m,5.7,22
336. Operation Undead,2024,1h 50m,4.7,293
337. Mr. Sandman,2024,47m,6.2,11
338. The Beldham,2024,N/A,6.4,28
339. Texas Cult House,2024,N/A,8.2,19
340. Sorop,2024,1h 43m,6.7,45
341. The Last Nightmare Part One,2024,50m,6.1,65
342. For Sale,2024,1h 55m,4.9,644
343. Campton Manor,2024,1h 23m,3.4,209
344. The Jack in the Box Rises,2024,1h 32m,4.1,747
345. House on Haunted Hill,2024,N/A,3.4,11
346. Skeletons in the Closet,2024,1h 32m,3.0,543
347. A Stranger in the Woods,2024,1h 24m,4.1,458
348. Dead Whisper,2024,1h 28m,3.9,527
349. The Severed Sun,2024,N/A,6.4,30
350. Wineville,2024,1h 40m,4.5,201
351. Jhamkudi,2024,2h 31m,6.7,965
352. Deadly Culture: Final Mutation,2024,1h 9m,2.3,42
353. H. P. Lovecraft's the Old Ones,2024,1h 24m,3.7,347
354. A yard of jackals,2024,1h 48m,7.4,26
355. Kemah Terlarang: Kesurupan Massal,2024,1h 52m,7.7,80
356. He Sees You When You're Sleeping,2024,1h 23m,4.2,138
357. The Beast Inside,2024,N/A,7.4,22
358. Thine Ears Shall Bleed,2024,1h 42m,6.0,767
359. Witch Hunter,2024,1h 20m,4.4,17
360. Don't Open the Door,2024,1h 27m,6.6,8.4K
361. Neulbomgadeun,2024,1h 30m,4.7,78
362. The Omicron Killer,2024,1h 38m,3.0,583
363. Visher,2024,1h 5m,4.2,342
364. Perewangan,2024,1h 49m,6.5,48
365. Christmas Slasher,2024,N/A,N/A,N/A
366. The Blackwell Ghost 8,2024,1h 9m,6.1,351
367. The Devil's Disciples,2024,1h 22m,8.7,27
"368. Silent Night, Bloody Night 3: Descent",2024,1h 40m,4.9,82
369. Murderfest,2024,1h 22m,3.3,211
370. Ouija Castle,2024,N/A,3.5,84
371. Till Death Do Us Part,2024,1h 48m,6.3,245
372. Possession: Kerasukan,2024,1h 34m,3.4,254
373. Scurry,2024,1h 30m,7.6,18
374. Air Fryer Slaughter,2024,1h 30m,7.6,291
375. The Hereditary,2024,N/A,N/A,N/A
376. The Legend of Lake Hollow,2024,1h 28m,3.7,464
377. The Girl Who Cried Her Eyes Out,2024,1h 34m,4.2,645
378. Silent Bite,2024,1h 30m,3.7,425
379. Munkar,2024,1h 27m,5.2,444
380. Graveyard Shark,2024,1h 37m,3.2,190
381. Salem Witch Doll,2024,1h 16m,2.7,109
382. Possessions,2024,1h 29m,3.8,832
383. The Summer We Died,2024,1h 13m,5.4,372
384. Killington,2024,1h 27m,2.8,146
385. Oculus,2024,1h 53m,5.2,12
386. Halloween: Season of the Boogeyman,2024,N/A,8.2,25
387. Ghost Killer,2024,1h 53m,7.2,44
388. Anatema,2024,1h 31m,3.8,35
389. Night Harvest,2024,N/A,4.6,50
390. Jangan Pandang Belakang 2: Aku Tahu Asal Usulmu,2024,1h 44m,5.4,39
391. The Night Curse of Reatrei,2024,1h 35m,6.2,104
392. The Prodigy,2024,1h 23m,5.4,19
393. The Seductress from Hell,2024,1h 42m,7.4,11
394. Tebusan Dosa,2024,1h 56m,7.2,44
395. Espantaho,2024,1h 30m,5.8,28
396. Granny,2024,40m,N/A,N/A
397. A Halloween Feast,2024,1h 43m,5.4,766
398. The Devil's Teardrop,2024,N/A,N/A,N/A
399. Lord of Wolves,2024,1h 27m,3.4,128
400. Solvent,2024,N/A,7.9,294
401. Daft State,2024,18+,6.5,36
402. Mountain Shark,2024,1h 21m,5.2,80
403. Hunter of the Night,2024,1h 30m,6.9,34
404. Gacy: Serial Killer Next Door,2024,1h 37m,3.2,462
405. House of Ashes,2024,N/A,7.8,12
406. The Sisters,2024,2h 2m,4.9,125
407. Tenants,2024,1h 34m,5.9,73
408. Vampire Lake,2024,N/A,5.4,112
409. Huntress,2024,1h 17m,2.7,70
410. Jurassic Triangle,2024,1h 24m,2.5,269
"411. Spider Baby, or The Maddest Story Ever Told",2024,1h 12m,5.3,73
412. No Voltees,2024,1h 34m,5.5,193
413. Bhairadevi,2024,2h 14m,8.7,36
414. Members Club,2024,1h 30m,4.7,139
415. Akh,2024,2h 17m,6.0,89
416. The Vampire and the Vigilante,2024,1h 15m,3.2,33
417. Sea of Madness,2024,1h 33m,8.1,18
418. Welcome Week: A College Horror Anthology,2024,1h 38m,4.1,100
419. The McKinney Family Home Videos,2024,1h 8m,6.1,8
420. Scared Shitless,2024,1h 16m,6.1,201
421. Quadrant,2024,1h 13m,4.3,126
422. Mona: Jinn-2,2024,2h 4m,4.1,115
423. The Last Chainsaw Massacre,2024,1h 15m,3.8,32
424. Followers,2024,1h 14m,3.8,231
425. Shark Island,2024,1h 21m,3.9,101
426. Valari,2024,2h 15m,8.1,2.6K
427. Manipula,2024,1h 34m,7.7,19
428. L'orto americano,2024,1h 47m,6.0,44
429. Fright,2024,1h 21m,7.2,43
430. Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,2024,1h 34m,6.8,5
431. Alyad Palyad,2024,2h 9m,7.4,1.2K
432. Kuyang,2024,1h 37m,5.2,431
433. Yuanyang Lou,2024,N/A,3.3,12
434. Frewaka,2024,1h 43m,6.3,112
435. Agrinai,2024,1h 33m,8.0,63
436. Hunting Matthew Nichols,2024,1h 36m,9.1,40
437. Bring on the Damned!,2024,1h 54m,N/A,N/A
438. Rambut Kafan,2024,1h 38m,5.7,48
439. Weekend Deadaway,2024,N/A,5.2,66
440. Saint Catherine,2024,1h 26m,7.3,18
441. The Girl Who Wore Yellow Lace,2024,1h 22m,N/A,N/A
442. Camp Blood 9: Bride of Blood,2024,N/A,7.2,286
443. Ronggeng Kematian,2024,1h 38m,5.4,131
444. Pusaka,2024,1h 30m,6.5,26
445. Deadbolt,2024,1h 23m,4.6,308
446. Jugaremos en el bosque,2024,1h 30m,5.0,75
447. Trizombie,2024,1h 22m,7.2,54
448. Bloody Ishq,2024,2h 18m,2.9,2.2K
449. Passages of Nexus,2024,1h 48m,6.2,157
450. Pee Nak 4,2024,1h 55m,4.8,391
451. Lost Angels,2024,1h 36m,7.0,7
452. I Left My Heart in Colombia,2024,N/A,9.2,388
453. Unnatural,2024,1h 44m,5.5,63
454. The Boys,2024,2h 11m,4.8,134
455. The House on Laura Anne Dr.,2024,1h 15m,4.5,638
456. Jimmy,2024,1h 25m,4.1,193
457. The Cellar,2024,1h 25m,6.3,143
458. Flesh of the Unforgiven,2024,1h 28m,9.2,31
459. Camp Terror,2024,1h 50m,4.5,31
460. The Train of Death,2024,1h 43m,4.7,612
461. Petak Umpet,2024,1h 24m,6.2,16
462. Dosen Ghaib: It's Nighttime or You Already Know,2024,1h 34m,4.3,188
463. Butchers Book Three: Bonesaw,2024,1h 47m,5.6,39
464. The Apocalypse Box,2024,1h 26m,3.3,222
465. Tenement,2024,1h 28m,5.2,81
466. The Last Stand,2024,N/A,N/A,N/A
467. Pasahero,2024,2h,7.1,13
468. Ladybug,2024,1h 47m,4.9,26
469. What Happened to Suzy,2024,1h 34m,7.2,28
470. 4:44 : Time of Fear,2024,44m,N/A,N/A
471. Nearing Death,2024,1h 36m,5.7,280
472. Sam and Colby: The Legends of the Paranormal,2024,1h 38m,4.5,290
473. In the Room Where He Waits,2024,1h 23m,5.2,61
474. Ripper Revealed,2024,1h 10m,6.3,61
475. The Deserving,2024,N/A,8.2,61
476. Bigfoot,2024,N/A,5.7,21
477. Bigfoot Exorcist,2024,1h 10m,2.8,206
478. Cara,2024,1h 36m,7.2,16
479. Bloody Trip: The Equinox Killer,2024,1h 20m,4.9,67
480. Séance,2024,1h 25m,N/A,N/A
481. Hu Die Da Shia,2024,1h 42m,5.2,16
482. Don't Break the Rules,2024,1h 37m,2.8,43
483. Agapouse ta louloudia perissotero,2024,1h 26m,5.2,146
484. Roxana,2024,1h 38m,4.0,57
485. Curse of the Naked Ghost Hunters,2024,35m,4.5,9
486. Marni: The Story of Wewe Gombel,2024,1h 59m,6.0,166
487. The North Witch,2024,1h 20m,4.2,6
488. Replicator,2024,N/A,7.5,17
489. Strange Harvest: Occult Murder in the Inland Empire,2024,1h 34m,6.2,54
490. Silence of the Prey,2024,1h 37m,3.9,282
491. Tantra,2024,2h 16m,5.5,2.3K
492. Obayifo Project,2024,1h 11m,7.2,88
493. Name the Demon,2024,1h 17m,3.5,144
494. Paku Tanah Jawa,2024,1h 40m,5.3,95
495. Virgo,2024,1h 27m,7.0,44
496. Äkta skräck,2024,1h 32m,4.5,173
497. H.P. Lovecraft's the Shadow Over Innsmouth,2024,N/A,8.0,9
498. The New Purge,2024,N/A,N/A,N/A
499. Ghost Island,2024,1h 35m,7.0,37
500. Coven of the Black Cube,2024,1h 37m,8.2,16
501. Director's Cut,2024,1h 30m,7.8,71
502. In Tenebras: Into the Darkness,2024,1h 30m,6.1,134
503. Killjoy: Terrify,2024,N/A,N/A,N/A
504. In the Belly of a Tiger,2024,1h 31m,7.8,47
505. Five Friends,2024,1h 52m,6.8,751
506. The Ghost,2024,1h 32m,7.5,68
